titles,authors,informs
[단편] 고독의 발견,은희경 저,"1995년 등단한 이래, 서정적 감수성과 냉철한 관찰력을 결합한 유머러스한 필치로 현대인의 삶의 조건을 예리하게 묘파하는 화제작을 선보였던 은희경의 5년 만의 신작 소설집이 출간되었다. 단편의 특성을 최대한 살려 형식과 내용의 다양성을 시도하며 공들여 쓴 중단편 6편이 실려 있다. 매편마다 개성과 색깔이 제각각 뚜렷하지만, 비루하고 초라한 삶들을 조용하게 연민하며 공감의 시선을 보내는 점과, 특유의 경쾌한 문체는 한결같이 빛을 발한다. ‘아버지’라는 존재를 포함한 가족관계 속에서 삶과 정체를 탐구했던 이전의 작품들과 달리, 현대의 고독하고도 분열적인 인물을 다루고, 그 소소한 일상의 국면에서 희극적이거나 비극적인 상황에 주목하는 은희경 특유의 섬세한 시선과 서사가 빛을 발하는 소설집이다. 2006년 황순원문학상 최종후보작이던 표제작 「아름다움이 나를 멸시한다」에서는 서른다섯번째 생일날, 가족을 버린 아버지가 위독하다는 전화를 받고 다이어트를 결심하는 남자가 주인공으로 등장한다. 이 작품에서는 전작이었던 장편 『비밀과 거짓말』이나 소설집 『상속』의 표제작에서 은희경이 바라보던 ‘가족’과 ‘아버지’의 모습과 사뭇 다르다. 어릴 적 아버지와 만나던 이태리 식당에 걸려 있던 보띠첼리의 「비너스의 탄생」을 잊을 수 없었지만, 어렸을 때부터 아버지에게는 뚱뚱한 모습만을 보였고, 이제 돌아가실 날이 멀지 않은 아버지에게 달라진 모습을 보여주고 싶은 것이다. 매일 먹는 밥을 거부하는 다이어트란 결국 인간의 문명화와도 밀접한 연관이 있다고 주장하는 주인공은, 끝내 아버지가 돌아가신 후에야 달라진 모습으로 빈소를 찾고, 아버지는 「비너스의 탄생」을 유품으로 남긴다. “모든 아름다운 것들”이 자신을 거부하는 현실에서 가족과 아버지에 대한 부정이 음식에 대한 거부와 연결된다."
필경사 바틀비 (세계환상문학걸작선 제1권),허먼 멜빌 저,"화자는 월스트리트의 변호사다. 그가 필경사로 고용한 바틀비는 “하고 싶지 않습니다”라는 말로 필경 이외의 모든 업무를 단호하게 거절한다. 가장 일상적이고 보편적인 아이러니 중 하나인 허무와 현대인의 실존적 고독을 보여주는, 슬프고도 강력한 흡입력을 지닌 걸작이다. 라디오 방송, 영화, 오페라, 연극 등으로 수차례 제작되었고 지금도 제작되고 있다."
당신 옆을 스쳐간 그 소녀의 이름은,최진영 저,"제15회 한겨레문학상 수상! 박범신, 공지영, 황현산 등 한국 대표 문장가들의 극찬을 받은 소설 제15회 한겨레문학상 공모에서 신인답지 않은 문장과 이야기의 구성력으로 200여 편의 경쟁작을 물리치고 당선된 이 작품은 스스로 동심(童心)을 거부한 소녀의 눈을 통해 서늘한 현대 사회의 풍경을 서정적이면서도 정교하게 묘사한다. '이년', '저년' 혹은 '언나'라고 불리는, '이름조차 행방불명된' 소녀가 있다. 거듭되는 아빠의 폭력과 엄마의 가출에 시달리다가 자신의 부모는 진짜 부모가 아니라고 확신하고 진짜엄마를 찾기 위해 집을 나온다. 그는 황금다방 장미언니, 태백식당 할머니, 교회 청년, 폐가의 남자, 각설이패 등을 만나면서 이전에 느껴보지 못한 행복을 느끼기도 하지만, 가장 행복한 순간마다 버려지거나 도망치게 된다. 서울에서 자기와 비슷한 상처를 가진 친구를 만난다. 외롭고 힘든 순간마다 이전에 만났던 사람들을 떠올리며 그들을 그리워하던 소녀는 그 친구의 죽음을 계기로 마침내 어떤 결심을 하게 된다. ""엄마의 구멍을 찢고 바깥으로 나왔던 그 순간, 이미 끝을 경험했다."" 이름조차 행방불명된 한 소녀의 성장은 자연스러워야 할 성장을 인위적인 것으로 돌려 세우는 삭막한 현대 사회 속에서 이루어진다. 작가는 한 소녀의 '특별한' 성장담을 통해 우리 사회의 밑바닥 인생들을 보듬는다. 그의 옆을 스쳐 지나가는 '못나고 실패해서 가짜 취급 받는 생애'들 속에서 '누군가가 웃으려면 누군가는 반드시 울어야 한다'는 깨달음을 얻는 소녀의 모습은 우리 사회의 잔혹한 모습을 고스란히 보여준다. 애써 묻어두었거나 외면해버린 상처들과 대면하게 하는 이 작품은 이 험악한 사회를 살아가는 이들에게 잔잔한 감동과 위로가 될 것이다."
[증명된 사실] 2억 년 전에 무리 짓다,이산화 저,"이산화가 이산화임을 스스로 증명하는 압도적 경이로움의 연속! 지금 한국에서 가장 촉망받는 SF 작가 이산화 첫 번째 소설집 과학적 엄밀함으로 철저히 중무장하고 있으면서도, 기독교적 전설은 물론 세계의 신화들을 자유자재로 끌어와 이야기로 엮어내는 우리의 일상에 압도적 경이로움을 주는 소설집! 학위 취득 후 마땅한 일자리를 찾지 못한 물리학 박사 이남민. 주인공 이남민은 구인 사이트를 전전하다 최종 면접까지 합격한 유일한 연구소로 간다. 그런데 문제의 연구소는 깊은 산속에서 ‘영혼과 사후세계’를 연구한다는 곳. 도대체 영혼과 사후세계에 대한 연구에 물리학자가 왜 필요한 걸까? 하지만 연구소는 뜻밖에 을씨년스럽거나 괴상하지도, 귀신의 집 같지도 않은 제대로 된 과학 연구소의 분위기를 풍기는데, 연구소에서 과학자에게 요구하는 일은 사후의 세계를 물리적으로 ‘증명’하라는 것. 보태서 연구소는 신기가 있는, 영혼을 볼 수 있는 소녀를 이남민 박사에게 동료로 붙여주며 영혼에 대한 증명은 끝났으니, 이제 ‘사후 세계의 존재’를 증명하라고 한다. 그리고 각종 측정 장비를 동원해, 영혼이 나타나는 곳들을 찾아 다니며 고군분투하던 이남민 박사는 마침내 결국 누구나 알고 있지만 아무도 생각하지 못했던 방식으로 사후의 세계를 증명해내고 마는데…. 꼼꼼한 논리와 치밀한 구성 끝에, 단 한 문장으로 정리된 결론을 통해 독자들을 경이로움과 충격으로 몰고 가는, 제5회 SF어워드 중단편 부문 우수상 수상작 <증명된 사실>을 비롯해 소설집은 지금 왜 작가 이산화가 한국에서 가장 촉망받는 SF 작가인지를 스스로 증명한다."
[단편] 정읍에서 울다,손홍규 저,"인간 존재에 대한 치열한 탐구와 유쾌하면서도 탄탄한 서사로 자신만의 독특한 영역을 개척해온 작가 손홍규의 새 소설집 『그 남자의 가출』이 출간되었다. 2001년 『작가세계』 등단 이후 소설가로 살아온 지 십오년, 장편 『귀신의 시대』(2006) 『이슬람 정육점』(2010) 『청년의사 장기려』(2008) 『서울』(2014)과 소설집 『사람의 신화』(2005) 『봉섭이 가라사대』(2008) 『톰은 톰과 잤다』(2012)를 펴내며 성실하게 ‘쓰기’ 에 전념해온 작가의 네번째 소설집이다. 이번 소설집에 수록된 아홉편의 작품들은 ‘사람’이라는 공동의 목적지를 향해간다는 점에서 여럿인 채로 하나이다. 이번 손홍규의 소설집만큼 ‘사람’에 천착하는 소설은 흔치 않아 보인다. 작가는 ‘사람’에 배수진을 치고 깊은 응시와 모색을 통해 주제가 주는 진부함과 일상성을 넘어선다. 아울러 사람다운 삶의 기율에 대해 묻고 그것을 방해하는 현실의 부정함을 드러낸다. 결국 작가는 날로 가팔라지고 있는 세계의 경사진 현실을 형형한 눈으로 바라보며 ‘사람’에 대한 애정으로 소설과 소설을 둘러싼 현실에 따듯한 온기를 돌게 한다."
꾀꼬리의 탄식 - 세계 미스터리 고전문학,고가 사부로 저,"세계 유명 작가들의 미스터리 고전을 엄선하여 소개하는 시리즈의 여덟 번째 작품! 친구의 자살을 막지 못했다는 죄책감에 시달리는 노무라. 그 죄책감 속에서 밝혀내기 시작하는 귀족 친구의 비밀. 자살 전 친구가 벌인 광기 어린 행동의 의미는? 《출판사서평》 추리의 세계는 언제나 흥미진진하다. 공상의 세계 역시 흥미진진하기는 하지만 그것은 현실과 상관없이 펼쳐지기도 한다. 고립된 독방에서도 너른 세상의 수많은 사람들과 다채로운 일들을 떠올리게 해주는 것이 공상이다. 물론 이것도 개인의 경험을 바탕으로 펼쳐지기는 하지만 거기에 논리성 같은 것은 필요 없어서 이 사건이 저 사건과 하나가 되기도 하고 한 사건이 전혀 연관성 없는 다른 세계로 펼쳐지기도 한다. 하지만 추리는 언제나 현실에 기반을 두고 있다. 하나의 사건 속에서 벌어진 일들은 서로가 밀접한 관계를 맺고 있으나 주의해서 잘 관찰하지 않으면 아무런 관계가 없이 벌어진 일처럼 보이기도 한다. 그렇기 때문에 추리에서는 세심한 관찰과 풍부한 지식이 무엇보다 중요한데, 관찰에서 놓치는 부분이 있으면 결론에 이르기까지의 연결고리가 끊어져 결론에 이르지 못하거나 억측을 낳아 전혀 엉뚱한 곳에 다다르게 되고, 풍부한 지식이 없으면 관찰을 통해 밝혀낸 사실들의 참된 의미를 알지 못해 결정적인 사항을 놓치거나 역시 엉뚱한 결론에 다다르게 되기 때문이다. 따라서 추리에는 관찰과 지식, 그리고 논리성이 절대적이다. 이번 시리즈에서는 세계적 명성을 얻은 작가들의 추리소설을 소개하겠다. 그들이 펼쳐 보이는 화려한 추리의 세계를 통해 재미와 함께, 정확한 추리를 위해서는 무엇을 관찰해야 하는지 또 관찰을 통해 얻은 사실은 무엇을 의미하는지 그러한 사실들을 어떻게 논리적으로 연결 지어야 하는지, 그 과정을 배워보기 바란다."
구의 증명,최진영 저,"* 이 오디오북은 한국출판문화산업진흥원(KPIPA)의 ‘2022년 오디오북 제작 지원’ 사업 선정작입니다. ""만약 네가 먼저 죽는다면 나는 너를 먹을 거야. 그래야 너 없이도 죽지 않고 살 수 있어."" 사랑 후 남겨진 것들에 관한 숭고할 만큼 아름다운 이야기 사랑하는 연인의 갑작스러운 죽음 이후 겪게 되는 상실과 애도의 과정을 통해 삶의 의미 혹은 죽음의 의미를 되묻는 소설. 이 작품에서 최진영은 퇴색하지 않는 사랑의 가치를 전면에 내세우고 아름다운 문장과 감성적이며 애절한 감수성을 통해 젊고 아름다운 남녀의 열정적인 사랑과 냉정한 죽음에 대해 세련된 감성과 탁월한 문체로 담아내고 있다."
참마죽 - 일본 중단편 고전문학,아쿠타가와 류노스케 저,엄선한 일본 근현대 중단편 문학의 정수! ― 열아홉 번째 이야기 참마죽 한번 물리도록 먹어보는 것이 소원인 우리의 못난 고위 모든 이에게 업신여김을 당하는 그에게도 소원을 이룰 기회가 찾아오는데 아쿠타가와 류노스케의 대표작!
서혜정이 읽어주는 나관중의 삼국지 (하),나관중 저,"동양인의 원초적 사고와 처세의 기본이 담겨있는 삼국지. 후한 말기 조정이외척과 간신들에 의해 좌우되어 민심이 흉흉한 가운데 나라를 구하려는 지사와 호걸들이 방방곡곡에서 떨쳐 일어났다. 그중 천하를 평정하려는 세 호걸이 있었으니 바로 유비, 관우, 장비였다. 이들은 난세의간웅 조조와 강남의 손책과 더불어 천하를 쟁팽하려는 뜻을 품고 간신배의 우두머리 동탁을 타도하기에 이른다. 유비는 조조와 손책, 원술 등의 강대한 세력들의 틈바구니에서 한편으로는 의병을 규합하고 다른 한편으로는 뛰어난 자략가인 제갈량을 끌어들이려고 노력하는데... [전3권]"
고뇌의 연감,다자이 오사무 저,엄선한 일본 근현대 중단편 문학의 정수! ― 쉰여섯 번째 이야기 다자이 오사무가 자신의 사상적 변천을 되돌아본 작품. 패전 후 혼란스러웠던 일본의 사회 분위기. 그의 사상적 근원은 어디에 있었던 것일까? 《출판사서평》 역사적으로나 지리적으로 봤을 때 일본과 우리는 떼려야 뗄 수 없는 관계에 있다. 문화 면에 있어서도 양국 간의 교류는 그 역사가 매우 깊다. 근대 이전까지는 주로 우리를 통해서 선진 문물이 일본으로 들어갔다. 당시의 일본 문화는 우리의 선진 문물에 힘입은 바가 크다. 그러나 근대화 과정에서 우리보다 한발 앞서 서양 문물을 적극적으로 수용한 일본은 이후 우리의 문화에 커다란 영향을 주었다. 지리적으로 인접한 두 나라는 이처럼 오랜 옛날부터 서로에게 커다란 영향을 주었다. 어느 한쪽의 선진 문화가 다른 한쪽으로 전파되는 것이 주된 흐름이었던 옛날과는 달리 지금은 양국이 거의 대등한 입장에서 서로의 문화에 영향을 주고 있다. 교통과 통신의 발달로 어느 한 쪽을 통해 문물을 받아들이는 것이 아니라 서로가 독자적으로 세계와 교류하며 문화를 흡수하고 그것을 발전시켜 나가고 있기 때문일 것이다. 그럼에도 두 나라는 지리적 여건상 지금도 서로에게 커다란 영향을 주고 있다. 정서적으로는 서로 갈등이 있지만 바로 그렇기 때문에 문화적인 면에서의 접근이 선행되어야 할 것이다. 이번에 일본 근현대의 중단편 소설을 시리즈로 기획했다. 일본 근현대 소설이라고 하면 그 범위가 상당히 넓은데 이 시리즈에서는 근현대 문학의 초기 작품부터 현대의 작품까지를 전부 아우를 생각이다. 상당히 긴 작업이 될 테지만 누군가 이 시리즈를 기다려주는 독자가 한 명이라도 있는 한 멈추지 않을 생각이다. 또 각 단편을 읽기 쉽게 하기 위해 따로 출간하기로 했다. 새로운 읽기 문화에 적응하기 위한 몸부림이라고도 할 수 있겠다. 독자에게는 필요한 작품만을 골라 읽을 수 있는 장점이 있으리라. 우리나라 사람들이 이웃나라인 일본 근현대 사회의 정서를 조금이나마 이해하는 데 이 시리즈가 도움이 되었으면 하는 바람이다.
폴리쿠쉬카,레프 톨스토이 저,사회 고발과 농민 계몽을 목적으로 쓴 톨스토이의 감성이 묻어난 걸작입니다. 손버릇이 나빠 신임을 얻지 못하던 폴리쿠쉬카에게 중요한 임무가 주어집니다. 도시에 나가 큰돈을 받아오는 거였죠. 가난한 농민 가정의 애환과 생활상을 엿볼 수 있습니다.
외로움이 다가오면,컬툰스토리 저,"서른 살의 혜정은 6개월 전, 서울로 취직한 이후, 줄곧 일만 하며 바쁘게 지내고 있다. 그러던 어느 날 밤 우연히 만난 현을 변태로 오인해 함께 경찰서에 가게 되고, 그가 옆집에 사는 남자라는 것을 알게 된다. 어딘지 무례하고, 거만한 남자, 현. 미안한 마음에 그에게 명함을 건넨 이후로 잦은 만남을 이어가는데. 혜정은 어느새 그에게 끌리고 있는 자신을 발견하곤 고민에 빠진다. 바쁘게 살아야만 하는 여자와 그런 여자를 뒤흔드는 남자, 두 사람의 고군분투 사랑 이야기..."
탐정 전일도 사건집 2 - 나의 비혼식,한켠 저,"""갑자기 그동안 냈던 축의금이 아까운 거예요. 쟤들은 결혼해서 집도 사고, 애도 낳아 기를 텐데 나한테 축의금까지 받았어야 했나. 돌려 받자."" 무엇이든 누구든 찾아주는 MZ세대 실종 전문 탐정 전일도의 대표 활약상을 만나다! 서다혜, 김가령, 석승훈, 윤은서 성우의 생동감 넘치는 연기와 다채로운 음향 효과가 어우러진 유쾌하고 따뜻한 드라마 오디오북! 비혼을 결심하고 축의금을 돌려받으러 다니는 의뢰인이 탐정 전일도에게 동행을 요청한다. 탐정의 자존심에 이런 심부름센터 같은 일은 맡고 싶지 않았지만, 돈이 궁해서 어쩔 수 없다. 유능한 탐정에게 조수가 필요하다는 건 탐정소설의 진리이기에, 이번 여정에는 특별히 전일도의 쌍둥이 오빠 '전가정'이 그녀의 조수로 동행하기로 한다. 그런데 이 오빠, 어째 업무보다 의뢰인에게 더 관심이 있는 것 같은데……? *탐정 전일도 시리즈의 첫 작품 <스파게티의 이름으로, 라멘> 오디오북을 먼저 듣는 것을 추천드립니다. - 📌 성우들의 열연, 환상적인 BGM과 연출! 황금가지의 드라마형 오디오북 목록"
반역자,김동인 저,"1946년 발표된 단편소설로, 이광수의 친일행위를 비판적으로 그려낸 작품"
이효석의 메일꽃 필 무렵,이효석 저,"장돌뱅이로 20년을 넘게 살아온 허생원은 친우인 조선달과 함께 매번 봉평장을 들른다. 봉평장에서 허탕을 친 허생원은 조선달, 동이와 함께 대화장으로 향하는 칠십리 밤길을 가게 되는데…….이효석의 메밀꽃 필 무렵을 보기 쉽게, 현대적 해석에 맞춰 재구성한 작품이다. 얄궂은 허생원과 동이의 운명을 자세히 들여다보자."
인간문제,강경애 저,"식민지 시대 하층 여성의 대변자라 불리는 소설가 강경애의 대표작. 자신의 불우한 성장 과정을 바탕으로 민족적, 계급적, 성적으로 억압받는 여성의 목소리를 대변하고 있다. 또한, 봉건적 유습과 식민지 상황이 빚어낸 궁핍화 과정과 그 속에 자리한 사회 계급적인 모순과 빈곤에 대한 새로운 비판적 시각을 보여주고 있다."
[단편] 눈보라콘,천운영 저,"이 소설집은 등단작 [바늘]을 비롯하여 2000년 1월부터 2001년 10월까지 약 2년간 발표된 아홉 편의 단편소설들로 구성되어 있다. 천운영의 신예답지 않은 만만찮은 저력은 “독자를위태로운 공격성과 관능과 탐미의 벼랑끝으로 밀고가는 발군의 역량”(신춘문예 심사평)이 돋보인다고 평가된 바 있는데, 수록작품 모두 편차 없이 고른 성취를 보이고 있다. 천운영 소설의 인물들은 90년대 (여성)소설에 자주 등장하는 도시적 감각의 전문직 중산층 여성이나 소설의 단골 소재였던 애정과 불륜관계와도 차별성이 있다. 문학평론가 이광호는 권말의 해설에서 등장인물들이 “제도화된 여성적 자아의 내부에 머물지 않는다. 그 제도적인 영역의 바깥으로 질주하는 원초적이고 본능적인 여성적 에너지를 드러낸다”고 하며, 바로 그 지점에서 “식물적인 여성성으로부터 동물적인 여성성으로의, 혹은 타자로서의 여성성으로부터 창조적인 부재와 이질적인 복수항(複數項)로서의 여성성으로의 탈주라는 존재론적 전환의 사건이 벌어진다”고 평한다. 그런 의미에서 “천운영의 미학적 위반은 문화적인 이탈의 의미를 얻고, 천운영을 통해 한국의 여성소설은 독특한 야생의 미학을 자기 목록에 추가할 수 있게 되었다”고 한다."
친구 중의 친구 (세계환상문학걸작선 제1권),헨리 제임스 저,"1896년 발표한 단편으로 한 여자와 또 한 여자, 그리고 그 한 여자 또는 두 여자 모두의 친구인 남자의 이야기다. 주인공 여성에게는 친한 동성 친구와 사랑하는 남자가 있다. 두 사람 모두 죽는 사람의 환영을 보는 경험을 했다. 주인공은 처음엔 두 사람의 만남을 주선하다가 나중엔 두 사람이 운명의 연인일지 모른다는 질투에 빠지게 된다. 깊은 우수를 담고 있는 동시에 아주 은밀한 신비에서 만들어진 사랑을 찬양하는 작품이다."
[단편] 사분의 일,윤고은 저,"대산대학문학상, 한겨레문학상을 수상하며 차세대 주목받는 젊은 작가로 떠오른 윤고은의 두번째 소설집 『알로하』가 출간되었다. 제12회 이효석문학상 수상작인 「해마, 날다」를 비롯, 윤고은의 재기발랄한 상상력과 절박한 세계인식이 절묘하게 어우러진 아홉편의 작품을 실었다. 인성에 대한 자본의 공격이 첨예화된 사회, 그 안에서 소멸되지 않기 위해 고투하는 인물에 대한 묘사는 한층 세련되고 깊어진 윤고은의 통찰력에 전적인 신뢰감을 안겨준다."
이상한 나라의 앨리스,루이스 캐럴 저,"세계대표명작을 엄선하여 줄거리, 주제등을  성우의 목소리로 들려주는 세계 명작  보물창고!  오디오북을 통해 세계 대표명작을 만나 보세요."
화려한 순간 - 일본 중단편 고전문학,구사카 요코 저,엄선한 일본 근현대 중단편 문학의 정수! ― 일곱 번째 이야기 네 번에 걸친 자살 시도 끝에 21세의 젊은 나이로 세상을 등진 환상의 작가 하나의 존재 가치는 다른 존재에 의해 비로소 인정받는다는 작가의 외침 인간 모두가 가지고 있는 상반된 감정의 묘사
